name,iso_country,iso_region,continent,municipality,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,type,is_international,wikipedia_link
Upernavik Airport,GL,GL-AV,NA,Upernavik,JUV,BGUK,72.790199,-56.1306,414.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Upernavik_Airport
Upington Airport,ZA,ZA-NC,AF,Upington,UTN,FAUP,-28.400246,21.263592,2782.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Upington_Airport
Uray Airport,RU,RU-KHM,AS,Uray,URJ,USHU,60.103298,64.826698,190.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Uray_Airport
Urgench International Airport,UZ,UZ-XO,AS,Urgench,UGC,UZNU,41.58274,60.64338,320.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Urgench_Airport
Urmia Airport,IR,IR-04,AS,Urmia,OMH,OITR,37.6680984497,45.0686988831,4343.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Urmia_Airport
Uru Harbour Airport,SB,SB-ML,OC,Atoifi,ATD,AGAT,-8.87333,161.011002,,no,small_airport,no,https://en.wikipedia.org/wiki/Uru_Harbour_Airport
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,MX,MX-MIC,NA,Uruapan,UPN,MMPN,19.3967,-102.039001,5258.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Uruapan_International_Airport
Ushuaia - Malvinas Argentinas International Airport,AR,AR-V,SA,Ushuaia,USH,SAWH,-54.8433,-68.2958,102.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Ushuaia_%E2%80%93_Malvinas_Argentinas_International_Airport
Usiminas Airport,BR,BR-MG,SA,Ipatinga,IPN,SBIP,-19.470699,-42.487598,786.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vale_do_Aço_Regional_Airport
Usinsk Airport,RU,RU-KO,AS,Usinsk,USK,UUYS,66.0047,57.367199,262.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Usinsk_Airport
Ust-Kut Airport,RU,RU-IRK,AS,Ust-Kut,UKX,UITT,56.856701,105.730003,2188.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ust-Kut_Airport
Ust-Tsylma Airport,RU,RU-KO,AS,Ust-Tsylma,UTS,UUYX,65.437294,52.200336,262.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Ust-Tsylma_Airport
Utarom Airport,ID,ID-PB,AS,Kaimana,KNG,WASK,-3.6446,133.695116,19.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Kaimana_Airport
Utila Airport,HN,HN-IB,NA,Utila Island,UII,MHUT,16.1131,-86.880302,29.0,yes,small_airport,no,https://en.wikipedia.org/wiki/%C3%9Atila_Airport
Uummannaq Heliport,GL,GL-AV,NA,Uummannaq,UMD,BGUM,70.680428,-52.11163,50.0,yes,heliport,no,https://en.wikipedia.org/wiki/Uummannaq_Heliport
V. C. Bird International Airport,AG,AG-03,NA,Osbourn,ANU,TAPA,17.1367,-61.792702,62.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/VC_Bird_International_Airport
Vaasa Airport,FI,FI-12,EU,Vaasa,VAA,EFVA,63.05023,21.762543,19.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vaasa_Airport
Vadodara International Airport,IN,IN-GJ,AS,Vadodara,BDQ,VABO,22.336201,73.226303,129.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vadodara_Airport
Vadsø Airport,NO,NO-56,EU,Vadsø,VDS,ENVD,70.0653,29.8447,127.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vads%C3%B8_Airport
Val de Cans/Júlio Cezar Ribeiro International Airport,BR,BR-PA,SA,Belém,BEL,SBBE,-1.379279,-48.476207,54.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Val_de_Cans_International_Airport
Val-d'Or Airport,CA,CA-QC,NA,Val-d'Or,YVO,CYVO,48.0532989502,-77.7827987671,1107.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Val-d'Or_Airport
Valdez Pioneer Field,US,US-AK,NA,Valdez,VDZ,PAVD,61.132712,-146.246567,121.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Valdez_Airport
Valdosta Regional Airport,US,US-GA,NA,Valdosta,VLD,KVLD,30.782499313354492,-83.27670288085938,203.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport
Valencia Airport,ES,ES-VC,EU,Valencia,VLC,LEVC,39.489162,-0.480961,240.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Valencia_Airport
Valesdir Airport,VU,VU-SEE,OC,Epi Island,VLS,NVSV,-16.796100616500002,168.177001953,10.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Valesdir_Airport
Valladolid Airport,ES,ES-CL,EU,Valladolid,VLL,LEVD,41.7061,-4.85194,2776.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Valladolid_Airport
Valle del Fuerte International Airport,MX,MX-SIN,NA,Los Mochis,LMM,MMLM,25.685503,-109.081159,16.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Federal_del_Valle_del_Fuerte_International_Airport
Valley International Airport,US,US-TX,NA,Harlingen,HRL,KHRL,26.228500366210938,-97.65440368652344,36.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Valley_International_Airport
Van Ferit Melen Airport,TR,TR-65,AS,Van,VAN,LTCI,38.46820068359375,43.332298278808594,5480.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ferit_Melen_Airport
Vance W. Amory International Airport,KN,KN-U-A,NA,Charlestown,NEV,TKPN,17.2057,-62.589901,14.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vance_W._Amory_International_Airport
Vancouver Harbour Water Aerodrome,CA,CA-BC,NA,Vancouver,CXH,CYHC,49.290739,-123.118541,,yes,seaplane_base,no,https://en.wikipedia.org/wiki/Vancouver_Harbour_Water_Aerodrome
Vancouver International Airport,CA,CA-BC,NA,Vancouver,YVR,CYVR,49.193901,-123.183998,14.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vancouver_International_Airport
Vanguardia Airport,CO,CO-MET,SA,Villavicencio,VVC,SKVV,4.16787,-73.6138,1394.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/La_Vanguardia_Airport
Vanimo Airport,PG,PG-SAN,OC,Vanimo,VAI,AYVN,-2.6926,141.3028,10.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vanimo_Airport
Vanua Balavu Airport,FJ,FJ-E,OC,Vanua Balavu,VBV,NFVB,-17.268999099731445,-178.9759979248047,76.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Vanuabalavu_Airport
"Vardø Airport, Svartnes",NO,NO-56,EU,Vardø,VAW,ENSS,70.3554,31.044901,42.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vard%C3%B8_Airport%2C_Svartnes
Varna Airport,BG,BG-03,EU,Varna,VAR,LBWN,43.232101,27.8251,230.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Varna_Airport
Veer Savarkar International Airport / INS Utkrosh,IN,IN-AN,AS,Port Blair,IXZ,VOPB,11.640194,92.72902,13.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Veer_Savarkar_International_Airport
Velana International Airport,MV,MV-MLE,AS,Malé,MLE,VRMM,4.19183,73.529099,6.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport
Velikiy Ustyug Airport,RU,RU-VLG,AS,Velikiy Ustyug,VUS,ULWU,60.7883,46.259998,331.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Velikiy_Ustyug_Airport
Venango Regional Airport,US,US-PA,NA,Franklin,FKL,KFKL,41.3778991699,-79.8603973389,1540.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Venango_Regional_Airport
Venetie Airport,US,US-AK,NA,Venetie,VEE,PAVE,67.008698,-146.365997,574.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Venetie_Airport
Venice Marco Polo Airport,IT,IT-34,EU,Venezia (VE),VCE,LIPZ,45.505299,12.3519,7.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport
Vernal Regional Airport,US,US-UT,NA,Vernal,VEL,KVEL,40.436214,-109.511661,5278.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vernal_Airport
Verona Villafranca Valerio Catullo Airport,IT,IT-34,EU,Caselle (VR),VRN,LIPX,45.394955,10.887303,239.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Verona_Airport
Veterans Airport of Southern Illinois,US,US-IL,NA,Marion,MWA,KMWA,37.751208,-89.016568,472.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Veterans_Airport_of_Southern_Illinois
Vicecomodoro Angel D. La Paz Aragonés Airport,AR,AR-G,SA,Santiago del Estero,SDE,SANE,-27.765556335399996,-64.3099975586,656.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Santiago_del_Estero_Airport
Victoria Falls International Airport,ZW,ZW-MN,AF,Victoria Falls,VFA,FVFA,-18.097437,25.836867,3490.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Victoria_Falls_Airport
Victoria Harbour Seaplane Base,CA,CA-BC,NA,Victoria,YWH,CYWH,48.423782,-123.37198,,yes,seaplane_base,no,https://en.wikipedia.org/wiki/Victoria_Inner_Harbour_Airport
Victoria International Airport,CA,CA-BC,NA,Victoria,YYJ,CYYJ,48.647201,-123.427792,63.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Victoria_International_Airport
Victoria Regional Airport,US,US-TX,NA,Victoria,VCT,KVCT,28.85260009765625,-96.9185028076172,115.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Victoria_Regional_Airport
Vienna International Airport,AT,AT-9,EU,Vienna,VIE,LOWW,48.110298,16.5697,600.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vienna_International_Airport
Vigo Airport,ES,ES-GA,EU,Vigo,VGO,LEVX,42.2318,-8.62677,856.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Vigo-Peinador_Airport
Vijayawada International Airport,IN,IN-AP,AS,Vijayawada,VGA,VOBZ,16.530011,80.804888,82.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vijayawada_Airport
Vilankulo Airport,MZ,MZ-I,AF,Vilanculo,VNX,FQVL,-22.018400192260746,35.31330108642578,46.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Vilankulo_Airport
Vilhelmina South Lapland Airport,SE,SE-AC,EU,Vilhelmina,VHM,ESNV,64.579102,16.833599,1140.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vilhelmina_Airport
Villa Garzón Airport,CO,CO-PUT,SA,Villa Garzón,VGZ,SKVG,0.978767,-76.6056,1248.0,no,small_airport,no,https://en.wikipedia.org/wiki/Villa_Garz%C3%B3n_Airport
Vilnius International Airport,LT,LT-VL,EU,Vilnius,VNO,EYVI,54.634102,25.285801,648.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vilnius_International_Airport
Vilo Acuña International Airport,CU,CU-99,NA,Cayo Largo del Sur,CYO,MUCL,21.6165008545,-81.5459976196,10.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport
Vincenzo Florio Airport Trapani-Birgi,IT,IT-82,EU,Trapani (TP),TPS,LICT,37.9114,12.488,25.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Vincenzo_Florio_Airport_Trapani%E2%80%93Birgi
Vinh Airport,VN,VN-NC,AS,Vinh,VII,VVVH,18.7376003265,105.67099762,23.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vinh_Airport
Vinnytsia/Gavyryshivka International Airport,UA,UA-05,EU,Vinnitsa,VIN,UKWW,49.242531,28.613778,961.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Havryshivka_Vinnytsia_International_Airport
Virac Airport,PH,PH-CAT,AS,Virac,VRC,RPUV,13.57639980316162,124.20600128173828,121.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Virac_Airport
Viracopos International Airport,BR,BR-SP,SA,Campinas,VCP,SBKP,-23.007404,-47.134502,2170.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport
Virgilio Barco Vargas (La Chorrera) Airport,CO,CO-AMA,SA,La Chorrera,LCR,,-1.456361,-72.801086,564.0,yes,small_airport,no,https://en.wikipedia.org/wiki/La_Chorrera_Airport
Virgin Gorda Airport,VG,VG-U-A,NA,Spanish Town,VIJ,TUPW,18.446634,-64.427932,9.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Virgin_Gorda_Airport
Viru Viru International Airport,BO,BO-S,SA,Santa Cruz,VVI,SLVR,-17.6448,-63.135399,1224.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Viru_Viru_International_Airport
Visakhapatnam International Airport,IN,IN-AP,AS,Visakhapatnam,VTZ,VOVZ,17.723506,83.227729,15.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Visakhapatnam_Airport
Visalia Municipal Airport,US,US-CA,NA,Visalia,VIS,KVIS,36.318699,-119.392998,295.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Visalia_Municipal_Airport
Visby Airport,SE,SE-I,EU,Visby,VBY,ESSV,57.6628,18.346201,164.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Visby_Airport
Vladikavkaz Beslan International Airport,RU,RU-SE,EU,Beslan,OGZ,URMO,43.205101,44.606602,1673.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Beslan_Airport
Vladivostok International Airport,RU,RU-PRI,AS,Artyom,VVO,UHWW,43.396256,132.148155,59.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Vladivostok_International_Airport
Vnukovo International Airport,RU,RU-MOW,EU,Moscow,VKO,UUWW,55.591499,37.261501,685.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Vnukovo_International_Airport
Volgograd International Airport,RU,RU-VGG,EU,Volgograd,VOG,URWW,48.78134,44.339194,482.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Volgograd_International_Airport
Vorkuta Airport,RU,RU-KO,AS,Vorkuta,VKT,UUYW,67.488602,63.993099,604.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Vorkuta_Airport
Voronezh International Airport,RU,RU-VOR,EU,Voronezh,VOZ,UUOO,51.814324,39.230948,514.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Voronezh_International_Airport
Vunisea Airport,FJ,FJ-E,OC,Vunisea,KDV,NFKD,-19.0580997467,178.156997681,6.0,yes,small_airport,no,https://en.wikipedia.org/wiki/List_of_airports_in_Fiji
Václav Havel Airport Prague,CZ,CZ-PR,EU,Prague,PRG,LKPR,50.100874,14.259911,1247.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Václav_Havel_Airport_Prague
Vágar Airport,FO,FO-U-A,EU,Vágar,FAE,EKVG,62.063256,-7.275782,280.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/V%C3%A1gar_Airport
Várzea Grande–Marechal Rondon International Airport,BR,BR-MT,SA,Cuiabá,CGB,SBCY,-15.6529,-56.116699,617.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Marechal_Rondon_International_Airport
Växjö Kronoberg Airport,SE,SE-G,EU,Växjö,VXO,ESMX,56.929100036621094,14.727999687194824,610.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6_Airport
Wabush Airport,CA,CA-NL,NA,Wabush,YWK,CYWK,52.92190170288086,-66.8644027709961,1808.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wabush_Airport
Waco Regional Airport,US,US-TX,NA,Waco,ACT,KACT,31.611299514770508,-97.23049926757812,516.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Waco_Regional_Airport
Wadi Al Dawasir Domestic Airport,SA,SA-01,AS,Wadi Al Dawasir,WAE,OEWD,20.504299,45.1996,2062.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport
Wagga Wagga Airport,AU,AU-NSW,OC,Forest Hill,WGA,YSWG,-35.163484,147.46832,724.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wagga_Wagga_Airport
Waimea Kohala Airport,US,US-HI,OC,Waimea (Kamuela),MUE,PHMU,20.001301,-155.667999,2671.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Waimea-Kohala_Airport
Wainwright Airport,US,US-AK,NA,Wainwright,AIN,PAWI,70.638,-159.994995,41.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska)
Wajir Airport,KE,KE-08,AF,Wajir,WJR,HKWJ,1.73324,40.091599,770.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wajir_Airport
Wakkanai Airport,JP,JP-01,AS,Wakkanai,WKJ,RJCW,45.4042015076,141.800994873,30.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wakkanai_Airport
Walaha Airport,VU,VU-PAM,OC,Walaha,WLH,NVSW,-15.412,167.690994,151.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Walaha_Airport
Wales Airport,US,US-AK,NA,Wales,WAA,PAIW,65.622593,-168.095,22.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Wales_Airport_(Alaska)
Walla Walla Regional Airport,US,US-WA,NA,Walla Walla,ALW,KALW,46.09489822,-118.288002,1194.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport
Walvis Bay International Airport,NA,NA-ER,AF,Walvis Bay(Rooikop),WVB,FYWB,-22.979332,14.647102,299.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Walvis_Bay_Airport
Wamena Airport,ID,ID-PP,AS,Wamena,WMX,WAVV,-4.097324,138.952417,5435.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wamena_Airport
Wanganui Airport,NZ,NZ-MWT,OC,Wanganui,WAG,NZWU,-39.963467,175.02444,27.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wanganui_Airport
Wanzhou Wuqiao Airport,CN,CN-50,AS,Wanzhou,WXN,ZUWX,30.8017,108.433,,yes,small_airport,yes,https://en.wikipedia.org/wiki/Wanzhou_Airport
Wapekeka Airport,CA,CA-ON,NA,Angling Lake,YAX,,53.84920120239258,-89.57939910888672,712.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport
Wapenamanda Airport,PG,PG-EPW,OC,Wapenamanda,WBM,AYWD,-5.635293,143.892231,5889.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wapenamanda_Airport
Warri Airport,NG,NG-DE,AF,Okpe,QRW,DNSU,5.59821,5.8187,242.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Warri_Airport
Warsaw Chopin Airport,PL,PL-MZ,EU,Warsaw,WAW,EPWA,52.165699,20.9671,362.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport
Warsaw Modlin Airport,PL,PL-MZ,EU,Nowy Dwór Mazowiecki,WMI,EPMO,52.451099,20.6518,341.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Warsaw_Modlin_Airport
Washington Dulles International Airport,US,US-VA,NA,Dulles,IAD,KIAD,38.9445,-77.455803,312.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport
Waskaganish Airport,CA,CA-QC,NA,Waskaganish,YKQ,CYKQ,51.473301,-78.758301,80.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Waskaganish_Airport
Waterfall Seaplane Base,US,US-AK,NA,Waterfall,KWF,,55.296299,-133.242996,,no,seaplane_base,no,https://en.wikipedia.org/wiki/Waterfall_Seaplane_Base
Waterford Airport,IE,IE-WD,EU,Waterford,WAT,EIWF,52.187199,-7.08696,119.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Waterford_Airport
Waterloo Regional Airport,US,US-IA,NA,Waterloo,ALO,KALO,42.557098388671875,-92.40029907226562,873.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport
Watertown International Airport,US,US-NY,NA,Watertown,ART,KART,43.991901,-76.021698,325.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Watertown_International_Airport
Watertown Regional Airport,US,US-SD,NA,Watertown,ATY,KATY,44.91400146,-97.15470123,1749.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Watertown_Regional_Airport
Wattay International Airport,LA,LA-VT,AS,Vientiane,VTE,VLVT,17.985052,102.566692,564.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Wattay_International_Airport
Waynesville-St. Robert Regional Airport-Forney Field,US,US-MO,NA,Fort Leonard Wood,TBN,KTBN,37.7416,-92.140701,1159.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Waynesville_Regional_Airport_at_Forney_Field
Webequie Airport,CA,CA-ON,NA,Webequie,YWP,CYWP,52.959393,-87.374868,685.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Webequie_Airport
Weeze (Niederrhein) Airport,DE,DE-NW,EU,Weeze,NRN,EDLV,51.601362,6.141228,106.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Airport_Weeze
Weifang Nanyuan Airport,CN,CN-37,AS,Weifang (Kuiwen),WEF,ZSWF,36.646702,119.119003,,yes,medium_airport,no,https://en.wikipedia.org/wiki/Weifang_Airport
Weipa Airport,AU,AU-QLD,OC,Weipa,WEI,YBWP,-12.677493,141.922618,63.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Weipa_Airport
Wekweètì Airport,CA,CA-NT,NA,Wekweètì,YFJ,CYWE,64.190804,-114.077002,1208.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Wekwe%C3%A8t%C3%AC_Airport
Wellington International Airport,NZ,NZ-WGN,OC,Wellington,WLG,NZWN,-41.326839,174.806862,41.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Wellington_Airport
Welwitschia Mirabilis International Airport,AO,AO-NAM,AF,Moçâmedes,MSZ,FNMO,-15.2612,12.1468,210.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Welwitschia_Mirabilis_Airport
Wemindji Airport,CA,CA-QC,NA,Wemindji,YNC,CYNC,53.010601,-78.8311,66.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Wemindji_Airport
Wenshan Puzhehei Airport,CN,CN-53,AS,Wenshan,WNH,ZPWS,23.5583,104.3255,5217.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Wenshan_Puzhehei_Airport
Wenzhou Longwan International Airport,CN,CN-33,AS,Wenzhou (Longwan),WNZ,ZSWZ,27.910572,120.853465,13.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Wenzhou_Longwan_International_Airport
Westchester County Airport,US,US-NY,NA,White Plains,HPN,KHPN,41.06700134277344,-73.70760345458984,439.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Westchester_County_Airport
Westerland Sylt Airport,DE,DE-SH,EU,Sylt,GWT,EDXW,54.9132,8.34047,51.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Sylt_Airport
Western Neb. Rgnl/William B. Heilig Airport,US,US-NE,NA,Scottsbluff,BFF,KBFF,41.87400055,-103.5960007,3967.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport
Westport Airport,NZ,NZ-WTC,OC,Westport,WSZ,NZWS,-41.737111,171.579033,13.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Westport_Airport_(New_Zealand)
Westray Airport,GB,GB-SCT,EU,"Westray, Orkney Islands",WRY,EGEW,59.350475,-2.950062,29.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Westray_Airport
Westsound/WSX Seaplane Base,US,US-WA,NA,West Sound,WSX,,48.617901,-122.956903,,yes,seaplane_base,no,https://en.wikipedia.org/wiki/Westsound/WSX_Seaplane_Base
Wewak International Airport,PG,PG-ESW,OC,Wewak,WWK,AYWK,-3.58383011818,143.669006348,19.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wewak_International_Airport
Whakatāne Airport,NZ,NZ-BOP,OC,Whakatāne,WHK,NZWK,-37.922224,176.91696,20.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Whakatane_Airport
Whale Cove Airport,CA,CA-NU,NA,Whale Cove,YXN,CYXN,62.240002,-92.598099,40.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Whale_Cove_Airport
Whale Pass Seaplane Float Harbor Facility,US,US-AK,NA,Whale Pass,WWP,,56.116299,-133.121994,,yes,seaplane_base,no,https://en.wikipedia.org/wiki/North_Whale_Seaplane_Base
Whangarei Airport,NZ,NZ-NTL,OC,Whangarei,WRE,NZWR,-35.769253,174.363713,133.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Whangarei_Airport
Whatì Airport,CA,CA-NT,NA,Whatì,YLE,,63.131699,-117.246002,882.0,yes,small_airport,no,https://en.wikipedia.org/wiki/What%C3%AC_Airport
White Mountain Airport,US,US-AK,NA,White Mountain,WMO,PAWM,64.689201,-163.412994,267.0,yes,small_airport,no,https://en.wikipedia.org/wiki/White_Mountain_Airport
Whitegrass Airport,VU,VU-TAE,OC,Tanna Island,TAH,NVVW,-19.455099,169.223999,19.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/White_Grass_Airport
Whitehorse / Erik Nielsen International Airport,CA,CA-YT,NA,Whitehorse,YXY,CYXY,60.708533,-135.065705,2317.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Whitehorse_International_Airport
Whyalla Airport,AU,AU-SA,OC,Whyalla,WYA,YWHA,-33.05889892578125,137.51400756835938,41.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Whyalla_Airport
Wichita Dwight D. Eisenhower National Airport,US,US-KS,NA,Wichita,ICT,KICT,37.650314,-97.428583,1333.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport
Wichita Falls Municipal Airport / Sheppard Air Force Base,US,US-TX,NA,Wichita Falls,SPS,KSPS,33.9888,-98.491898,1019.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wichita_Falls_Municipal_Airport
Wick John O'Groats Airport,GB,GB-SCT,EU,Wick,WIC,EGPC,58.4589,-3.09306,126.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wick_Airport
Wiley Post Will Rogers Memorial Airport,US,US-AK,NA,Utqiaġvik,BRW,PABR,71.285402,-156.766008,44.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport
Wilkes-Barre/Scranton International Airport,US,US-PA,NA,Wilkes-Barre/Scranton,AVP,KAVP,41.337064,-75.724232,962.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport
William P. Hobby Airport,US,US-TX,NA,Houston,HOU,KHOU,29.645336,-95.276812,46.0,yes,large_airport,no,https://en.wikipedia.org/wiki/William_P._Hobby_Airport
William R Fairchild International Airport,US,US-WA,NA,Port Angeles,CLM,KCLM,48.120201,-123.5,291.0,no,medium_airport,no,https://en.wikipedia.org/wiki/William_R._Fairchild_International_Airport
